username,text,comments_full,comments,likes,image,images,time,post_url,images_lowquality,images_lowquality
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
